"EventCode"	"Ego"	"Hear"	"Attend"	"IsSeed"	"ToTotal"	"Gender"	"Age"	"In80s"	"MinsTrav"	"Educ"	"WallMat"	"JobType"	"Time1"	"Time2"	"Time3"	"Time4"	"Time5"	"Phone1"	"Phone2"	"Phone3"	"Phone4"	"Phone5"	"Pol1"	"Pol2"	"Pol3"	"Pol4"	"Pol5"	"Relig1"	"Relig2"	"Relig3"	"Relig4"	"Relig5"	"Meal1"	"Meal2"	"Meal3"	"Meal4"	"Meal5"	"Visit1"	"Visit2"	"Visit3"	"Visit4"	"Visit5"	"Secret1"	"Secret2"	"Secret3"	"Secret4"	"Secret5"	"GossipNameCl"	"Occup"	"Married"	"ClanWeek"	"Relig"	"Worship"	"ReligWeek"	"SoapLasts"	"WhyNot"	"PhoneSum"	"CoarseLangFam"	"CoarseVisitOth"	"CoarseClan"	"CoarseSpouseClan"	"Tribe"	"TimeClanProp"	"PhoneClanProp"	"PolClanProp"	"ReligClanProp"	"MealClanProp"	"VisitClanProp"	"SecretClanProp"	"Region"	"CoarseVlg"	"OwnPhone"	"TotNames"	"TotUNames"	"Passed"
3	760218	"N"	"N"	0	"NA"	"M"	37	"Y"		5	3	3	37750	737247	615584	654916	779189						386587	907987	806132	743418	916375	541645	442687									737247	615584	432074	853287	997185							"FARMER"	"Y"	3	1	4	3	"3"	"NA"	0	"KUMAM"	2	"IKARIBWOK"	"NA"	"KUMAM"	0.8		0.6	0		1		7	"MUGANA"	"N"	17	15	0
3	779189	"N"	"N"	0	"NA"	"M"	80	"Y"		3	3	3	907987	958643	604268	973444	381108	102900	134655	958643	848554	907987	907987					907987	386587	295901	476856		847047	376661	619067	958643	202345	429302	179535				102900					745851	"FARMER"	"Y"	3	1	3	4	"1"	"NA"	5	"KUMAM"	3	"IKARIBWOK"	"IKATEKOK"	"KUMAM"	0.2	1	1	0.25	0.4	0	1	7	"MUGANA"	"N"	23	17	0
3	652356	"N"	"N"	0	"NA"	"M"	40	"Y"		3	3	1				668705	21976																	610230				702776	963814	550629	912331							381108	"LABORER"	"N"	3	1	0	6	"30"	"NA"	0	"KUMAM"	5	"IRARAK"	"NA"	"KUMAM"	0.4				0	0.75			"MUGANA"	"N"	7	7	0
3	746225	"N"	"N"	0	"NA"	"M"	45	"Y"		3	3	3	775996	668705	765152	748836	409913						262854	381108				74105	602386				586360	610230	388817	409913		607051	420471	408281	417930	586040	765152	915799	202380	262854	868942	381108	"PEASANT"	"Y"	3	1	4	3	"7"	"NA"	0	"ATESO"	3	"IRARAK"	"NA"	"KUMAM"	1		0	0.5	0.75	0.2	0.2		"MUGANA"	"N"	23	20	0
3	567950	"N"	"N"	0	"NA"	"M"	29	"Y"		7	3	2						585765	172617	988033								842601	619490	172617			135284	250725				135284	894619	250725	988033								"PEASANT"	"Y"	6	1	2	5	"7"	"NA"	3	"OTHER"	3	"NA"	"BAMONI"	"OTHER"		0		0.333333333	0	0			"ABALANG"	"Y"	12	8	0
3	905225	"N"	"N"	0	"NA"	"M"	21	"Y"		5	3	3	600616	743253	262854	658771	978082						386587	876130	78408			74105	352677	76220	295901	876130	850171	450962	702679	295901	896778	978082	868942	916375	998051	604268	78408	386587	787142	796234	527601	30825	"STUDENT"	"N"	3	1	4	3	"2"	"NA"	0	"ATESO"	2	"IRARAK"	"NA"	"ATESO"	1		0.666666667	0.2	0.2	1	0.2		"MUGANA"	"N"	28	23	0
3	444965	"N"	"N"	0	"NA"	"M"	86	"Y"		3	3	1	978082	677071	967300								71869	16584				262854		633667																		262854	"NONE"	"Y"	3	1	2	3	"NA"	"NA"	0	"ATESO"	1	"IRARAK"	"IULES"	"ATESO"	0.666666667		1	0.333333333					"MUGANA"	"N"	7	7	0
3	983911	"N"	"N"	0	"NA"	"M"	37	"Y"		3	6	4	906426	84237	654916	354918	915053	354918	746225		752754	202380						752754	103760	705304	354918	66752	177433	619067	334786	654916	648195	84237	232664	779189	915053	654916	354918	580727	84237	906426	232664	564972	"SECURITYGUARD"	"Y"	4	2	4	3	"4"	"NA"	5	"KUMAM"	5	"IKARIBWOK"	"NA"	"KUMAM"	0.6	0.4		0.4	0	0.8	0.8	8	"MUGANA"	"Y"	29	18	0
3	84237	"N"	"N"	0	"NA"	"M"	24	"N"		3	3	3	232664	66752	332440	131517	19607						844522	722238	376661			362680		80535			996463	24893	200366	270798		848554	332440	105030	770795	134655	848554	949803	332440	131517	19607	564972	"FARMER"	"Y"	2	2	3	1	"2"	"NA"	0	"KUMAM"	3	"NA"	"NA"	"KUMAM"	1		1	1	1	1	1		"MUGANA"	"N"	24	19	0
3	921844	"N"	"N"	0	"NA"	"M"	30	"Y"		4	3	3		891083	449367	701623	663796	449367	681324	918845	701623	294401	309473	516403	553160			681324	295901	76427	696931		506861	188261		516403		663796	910645	309473	115282	681324						911187	"FARMER"	"Y"	3	1	3	4	"3"	"NA"	5	"KUMAM"	3	"IKARIBWOK"	"NA"	"KUMAM"	0.8	0.8	0	0.25	0.25	0.6			"MUGANA"	"N"	24	17	0
3	66409	"N"	"N"	0	"NA"	"M"	27	"Y"		5	3	2	997185	983911	760218	593280	617807	202380		702679	356738	130150	292892	564972	844522				648195	37750			360144		868942	64793		394884	111469				386533					381108	"FARMER"	"Y"	3	1	4	3	"7"	"NA"	5	"KUMAM"	3	"IKARIBWOK"	"NA"	"KUMAM"	1	0.4	0	0.666666667	0.5	0	0	4	"MUGANA"	"Y"	20	20	0
3	349445	"Y"	"N"	0	"20"	"M"	19	"Y"		6	3	3	290258	104914	758371	21738	219678	573893					104914	42874	758371			726134	42874	370553	104914							395936					104914	758371	42874	219678	290258	515870	"FARMER"	"N"	2	1		3	"3"	"TOOLATE"	2	"ATESO"	3	"IKATEKOK"	"NA"	"ATESO"	1	0.5	1	1	1	1	1	8	"ABALANG"	"N"	19	10	1
3	515870	"Y"	"N"	0	"5"	"M"	51	"Y"		5	3	1	466354	71973	362311	452544	289784	308447	466354	837011	185866		211170	250725	466354			71973	182574	37750			466354	362311				695913	881969				594437	104914					"PEASANT"	"Y"	3	4	3	3	"7"	"BUSY"	4	"ATESO"	3	"IKARIBWOK"	"IKARIBWOK"	"ATESO"	0	0	0	0	0	0	0.5	8	"ABALANG"	"Y"	21	16	1
3	202345	"N"	"N"	0	"NA"	"M"	45	"Y"		3	6	3	115282	593280	66752	594277	152306	154858	644190	890025	602837	850394	154858	890025	644190	912068	386587		541645	507859	103745	713075	593280	115282	323979	403561	553160	618617	285226	658771	978082	238071	600616	890025	154858	912068		564972	"BUSINESS"	"Y"	3	1	4	4	"5"	"NA"	5	"KUMAM"	5	"IKATEKOK"	"NA"	"KUMAM"	0.6	0	0.2	0	0.4	0	0	8	"MUGANA"	"N"	33	25	0
3	765152	"Y"	"N"	0	"2"	"M"	46	"Y"		1	3	3	949803										101108					572602	205667	46651	949803		949803	689374	876130			949803					572602						"PEASANT"	"Y"	5	1	4	2	"7"	"TOOLATE"	0	"ATESO"	2	"IKATEKOK"	"IDUNGURA"	"ATESO"	0.5		0.5	0	0	0	0		"ABALANG"	"N"	11	7	0
3	348251	"N"	"N"	0	"NA"	"M"	47	"Y"		4	3	3	555306	568686	436787	791611	572501											631396		926226	436608		534192	181888	568686	871886							555306	619407	748552	351416		515870	"FARMER"	"Y"	4	1		3	"3"	"NA"	0	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	1			0	0.25		0.5		"ABALANG"	"N"	16	14	0
3	152306	"N"	"N"	0	"NA"	"M"	79	"Y"		2	3	1	157487	390073	949803	508791												508791	390073	949803			74606					949803	267719	515870			508791	949803	515870			515870	"PEASANT"	"NA"					"NA"	"NA"	0	"ATESO"	3	"IRARAK"	"NA"	"ATESO"	0			0	0	0	0	6	"ABALANG"	"N"	14	7	0
3	337498	"N"	"N"	0	"NA"	"M"	28	"N"		3	3	3	409913	748836	702776	593437	746225	188555	403975	748836	593437	745851	262854	844522				409913	391588	175299	365873	765152	409913		844522	729754	593280	409913	748836	593280			327832	409913	876499	381108			"PEASANT"	"Y"	2	2	1	2	"2"	"NA"	5	"KUMAM"	4	"IRARAK"	"IRARAK"	"KUMAM"	0.6	0.4	0	0.4	0.2	0.333333333	0		"MUGANA"	"Y"	28	19	0
3	748836	"N"	"N"	0	"NA"	"M"	49	"Y"		3	6	1	386587	423088	46026	222890	482742	765152	702679	748836	46026	747044	381108	482742	604268			386587	745016	382029	848163		386587	746225	775996	604268		101561	409913		550532	429326	439432					745851	"FARMER"	"Y"	3	1	3	4	"7"	"NA"	5	"ATESO"	4	"IRARAK"	"NA"	"ATESO"	0.4	0.8	0.666666667	0.25	0.75	0.8	0	4	"MUGANA"	"Y"	26	21	0
3	522063	"N"	"N"	0	"NA"	"M"	28	"Y"		6	3	2	593437	989539	550629		299934	400306	30248	730490			381108	173820				173820	687704				150709	794799				793381	362750	436561								668726	"FARMER"	"Y"	2	1	4	4	"7"	"NA"	3	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0.2	1	0	0	0	0.666666667			"MUGANA"	"N"	16	15	0
3	871536	"Y"	"N"	0	"3"	"M"	38	"N"		4	3	3	119262	344588	223790	46026	836419	119262	46026	344588	771535	473111	119262	223790	515870	167455		836419	11243	23779								630868					836419					871536	"FARMER"	"Y"	3	4	3	3	"4"	"DEVILS"	5	"ATESO"	3	"IKATEKOK"	"NA"	"ATESO"	0	0.4	0.25	0		1	0	2	"ABALANG"	"Y"	19	12	1
3	270340	"N"	"N"	0	"NA"	"M"	54	"Y"		1	6	3	288929										364472	610230				593280					433747	574271														745851	"FARMER"	"Y"	1	1	4	3	"7"	"NA"	0	"ATESO"	1	"IMUGANA"	"NA"	"ATESO"	1		1	0	1	0		7	"MUGANA"	"N"	6	6	0
3	222890	"N"	"N"	0	"NA"	"M"	55	"Y"		3	3	3	779189	386587	615584	305784		779189	813410	997185			844522	386587				883656	158595	615584	29747		498159	518728				615584	456343	89660								745851	"FARMER"	"Y"	3	1	4	3	"4"	"NA"	3	"KUMAM"	2	"IKARIBWOK"	"IRARAK"	"KUMAM"	0.6	1	0	1	0	0.666666667			"MUGANA"	"Y"	18	14	0
3	575303	"N"	"N"	0	"NA"	"M"	19	"N"		5	3	1	166072	876499	850394	927558	595369	400700	710345	725013	619067	101108	157429	593280	691512			518280	58680	598170	192428	469742	720156	813269	988459	876499		983911	166072	598170	988459	876499	876499	983911				101108	"STUDENT"	"N"	2	1	3	3	"3"	"NA"	5	"ATESO"		"IKATEKOK"	"NA"	"ATESO"	0.2	0.4	0.333333333	0.2	0.25	0.4	0.5		"ABALANG"	"N"	29	22	0
3	598170	"N"	"N"	0	"NA"	"M"	32	"Y"		7	3	3	46026	743290	126411	457610	225731	152306	46026	743290	126411	457610	250725	119262	371165			46026	119262	455657	166808	223790	417756	11114	457610	225731							152306	126411	430381	360472	232688	837011	"BUILDER"	"Y"	2	1	4	2	"7"	"NA"	5	"ATESO"	3	"ININTKA"	"NA"	"ATESO"	0.4	0.6	0.333333333	0.6	0		0.8		"ABALANG"	"Y"	27	17	0
3	519834	"N"	"N"	0	"NA"	"M"	25	"N"		6	3	3	673197	842099	135814	861284		961835	450962	673197	868942	262854	348387	22560	262854			74105	391588				614804	337498	673197			673197	951461				262854	868942				386587	"PEASANT"	"N"	3	1	4	3	"2"	"NA"	5	"ATESO"	5	"IRARAK"	"NA"	"ATESO"	0.4	0.4	0.333333333	0	0	0	1	2	"MUGANA"	"N"	21	15	0
3	103760	"N"	"N"	0	"NA"	"M"	35	"Y"		3	3	3	884439	351603	220015	46026	997489	37750	887261				515870						361927				949803	765152				37750					361927						"PEASANT"	"Y"	2	1		3	"4"	"NA"	2	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0	0	0	0	0	1	0		"ABALANG"	"N"	13	11	0
3	522326	"N"	"N"	0	"NA"	"M"	50	"Y"		3	3	1	610230	429326	586360	939117	262854						381108	262854	844522			74105		391588	399971	580296											610230					381108	"FARMER"	"Y"	3	1	4	3	"3"	"NA"	0	"ATESO"	2	"IMUGANA"	"NA"	"ATESO"	0.8		0	0			1		"MUGANA"	"N"	13	11	0
3	881969	"N"	"N"	0	"NA"	"M"	39	"Y"		3	3	1	412680	568764	624953	442687	597036											153685	504089				226835					221970	304354	442687			412680	619067	568764			515870	"PEASANT"	"Y"	3	1		3	"7"	"NA"	0	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0.4			0	0	0	0.25		"ABALANG"	"N"	14	11	0
3	738846	"N"	"N"	0	"NA"	"M"	80	"Y"		3	3	1	688163	965560															786411				456343	871886									786411						"PEASANT"	"Y"	3	1	3	2	"6"	"NA"	0	"ATESO"	2	"IKATEKOK"	"NA"	"ATESO"	0			0	0		0	4	"ABALANG"	"N"	6	5	0
3	450962	"N"	"N"	0	"NA"	"M"	22	"N"		5	3	3	912331	614804	868942	470832	658771	535261	802382	745016	342185	295901	745016	868942	564972		535261	74105	808760	702679	352677	295901	844522	614804	868942	912331		745016	868942	432074		978082	912331					745851	"PEASANT"	"N"	2	1	3	4	"3"	"NA"	5	"ATESO"	3	"IRARAK"	"NA"	"ATESO"	0.4	0.2	0.4	0	0	0.6	0		"MUGANA"	"Y"	28	18	0
3	270798	"N"	"N"	0	"NA"	"M"	21	"N"		6	3	2	183091	592632	25092	305351		583814	592632	23779	112773	319641	251462	70549	592632				592632	183091				569254	39635					260695	679126		319641	592632				564972	"PEASANT"	"Y"	3	1	2	3	"7"	"NA"	5	"ATESO"	3	"NA"	"IKATEKOK"	"ATESO"	0.6	0.2	0.666666667	0.333333333	1	0.75	0.5		"MUGANA"	"N"	20	14	0
3	619067	"Y"	"N"	0	"0"	"M"	45	"Y"		4	3	3	376661	277050	309473	66752	843051	283046	849814	351593	843051	958643	844522	958643	135598	607770		645192	843393	80580	713075	580569	958643	520520	580569													958643	"SCHOOLCOOK"	"Y"	3	1	1	5	"7"	"FUNERAL"	5	"KUMAM"	2	"IKATEKOK"	"IKARIBWOK"	"KUMAM"	0.4	0.8	1	0.2	0.333333333			6	"MUGANA"	"Y"	22	18	0
3	75046	"N"	"N"	0	"NA"	"F"	45	"Y"		3	5	3	101108	575303	531208			899800										101108	35619	325218	83820		35619					35619	325218				101108					101108	"PEASANT"	"Y"	1	1		5	"3"	"NA"	1	"ATESO"	2	"NA"	"NA"	"ATESO"	0	0		0	0	0	0	4	"ABALANG"	"N"	12	7	0
3	327832	"N"	"N"	0	"NA"	"F"	26	"N"		4	3	1	409913	23044	513085	365873	240578	563190	250337	11791			745016	381108				74105	175299	391588					925114			35619	550629				365873	513085				745851	"PEASANT"	"Y"	2	1	2	3	"4"	"NA"	3	"KUMAM"	3	"IRARAK"	"NA"	"KUMAM"	0	1	0	0	0	0.666666667	0	4	"MUGANA"	"N"	18	16	0
3	189596	"N"	"N"	0	"NA"	"F"	27	"N"		3	3	4	657225	55458	51121			240890																															"PEASANT"	"Y"	1	2	3	2	"7"	"NA"	1	"ATESO"	3	"IKATEKOK"	"NA"	"ATESO"	0	0						1	"ABALANG"	"N"	4	4	0
3	675338	"Y"	"N"	0	"10"	"F"	21	"N"		3	3	3	976565	37857	164400	373682	998906						980145	514687	317236	215877	59074	388831	369798	304354	169005	79570	976565	170293	164400	37857	59074	37857	170293	976565	79570	169005	976565	164400	169005	59074	37857	564972	"FARMER"	"Y"	2	1	2	3	"3"	"BUSY"	0	"ATESO"	5	"IMADIRA"	"IKARIBWOK"	"KUMAM"	0		0	0	0	0	0	2	"MUGANA"	"N"	30	16	1
3	870395	"N"	"N"	0	"NA"	"F"	42	"Y"		3	3	1	972909	552569	747956	883656	36008	629340	129835	802916	513827	885539	629340	129835	218800			218800	129835	629340	972909	883656	713075	677187	747956								36008	972909	747956			564972	"FARMER"	"N"	2	1	4	3	"7"	"NA"	5	"KUMAM"	1	"AGAM"	"NA"	"KUMAM"	0	0.4	0.666666667	0.6	0.333333333		0	10	"MUGANA"	"Y"	24	13	0
3	919431	"N"	"N"	0	"NA"	"M"	25	"N"		3	3	4	403224	610230	801081	789005							789005					182574															610230						"FARMER"	"Y"	6	1	4	6	"4"	"NA"	0	"ATESO"	2	"NA"	"NA"	"ATESO"	1		1	0			1	1	"MUGANA"	"N"	7	5	0
3	716278	"Y"	"N"	0	"4"	"F"	20	"N"		3	3	1	11243	420471	853287	529481	219827	219827					81143					249896	11243	926226	613715	400700	873444					873444					149274	400700	552384			871577	"PEASANT"	"N"	2	4	4	2	"21"	"SICK"	1	"ATESO"	2	"NA"	"NA"	"ATESO"	0.4	0	1	0.8	0	0	0.666666667	1	"ABALANG"	"N"	17	13	0
3	617278	"Y"	"N"	0	"5"	"F"	20	"N"		3	3	3		219400	722859													11243					286315	122640				292046	397177				832516					515870	"FARMER"	"Y"	3	4	4	3	"5"	"SICK"	0	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0.666666667			0	0	0	0	2	"ABALANG"	"N"	8	8	1
3	687949	"N"	"N"	0	"NA"	"F"	21	"N"		5	3	3	982081	618678	382437	883656	748836	745851	752754	375400	278845	66462	883656	587123	745851			587123	883656	748836	427756							446809	278845				381108					745851	"FARMER"	"Y"	2	1	4	2	"3"	"NA"	5	"ATESO"	2	"IRARAK"	"NA"	"ATESO"	0	0.6	0.333333333	0		1	1	4	"MUGANA"	"Y"	20	14	0
3	283977	"N"	"N"	0	"NA"	"F"	21	"Y"		3	3	1	859529	687949	345087	364634	824799		852965	181710								688047	687949	792410	363767	543963	880160	115792	990830	911830	704697				745851	746225	345087	852965	688047	745851	513085		"FARMER"	"Y"	3	1	3	3	"3"	"NA"	3	"KUMAM"	4	"IKARIBWOK"	"NA"	"KUMAM"	1	0		1	0.4	0.4	0.6	4	"MUGANA"	"N"	24	19	0
3	331649	"N"	"N"	0	"NA"	"F"	75	"Y"		1	3	3	745851	23044	992887	688047	513085						353365	282724				764312										373682	382029									386587	"FARMER"	"Y"	2	1	4	3	"7"	"NA"	0	"ATESO"	2	"IGORIA"	"IRARAK"	"ATESO"	0.4		0.5	0		1			"MUGANA"	"N"	10	10	0
3	840114	"N"	"N"	0	"NA"	"F"	75	"N"		1	3	1	668726	103791	522063			84844	685295														738008	687704	687750			103791	522063	668726			353365					745851	"PEASANT"	"Y"	3	2	4	1	"7"	"NA"	2	"ATESO"	3	"IKARIBWOK"	"NA"	"ATESO"	1	0			0	1	0		"MUGANA"	"N"	12	9	0
3	654967	"N"	"N"	0	"NA"	"F"	23	"N"		3	3	3	760218	648195	66409	386533	378321	999416	376661	352203	868942	218455	907987	833713	262854			74105	586950	76220			906426	541436	826107	963996	89660	355927	779189	284102	826549		74105	586950				564972	"FARMER"	"N"	2	1	4	5	"1"	"NA"	5	"KUMAM"	3	"IKARIBWOK"	"NA"	"KUMAM"	1	1	1	0.333333333	1	1	0.5		"MUGANA"	"N"	27	25	0
3	239311	"N"	"N"	0	"NA"	"F"	61	"Y"		1	5	3	12503	963814	206444	973168	876130	906553					12503						12503									364608					12503						"PEASANT"	"Y"	1	1	4	2	"2"	"NA"	1	"ATESO"	2	"IKATEKOK"	"IKARIBWOK"	"ATESO"	0.2	1	1	0.5		0	1	6	"ABALANG"	"N"	10	7	0
3	544104	"Y"	"N"	0	"NA"	"F"	70	"Y"		1	3	1	911187	488269	200826													578967	488269				688196	200826	488269			398265					488269	200826					"PEASANT"	"Y"	2	1	4	5	"9"	"DOUBT"	0	"ATESO"	2	"IKATEKOK"	"IRARAK"	"ATESO"	0			0	0	1	0		"ABALANG"	"N"	11	6	0
3	969369	"N"	"N"	0	"NA"	"M"	62	"Y"		3	3	1	378051	281443	196252	711136	779990	37750		807692			267719		651618	962816	226399	578690		608074	378051	677071	419766	281443				812741	380651	779990			779990	378051	281443			677071	"PEASANT"	"Y"	2	1	4	3	"7"	"NA"	2	"ATESO"	2	"IKATEKOK"	"IKARIBWOK"	"ATESO"	0	0.5	0.2	0	0.5	0.333333333	0	2	"ABALANG"	"N"	23	17	0
3	372752	"N"	"N"	0	"NA"	"F"	22	"N"		3	3	3	135814	173820			512295	683668	678061	677187	814011	844522																											"FARMER"	"Y"	1	1	4	6	"7"	"NA"	5	"ATESO"	1	"NA"	"IMUGANA"	"KUMAM"	0	0.6			0				"MUGANA"	"N"	8	8	0
3	587123	"N"	"N"	0	"NA"	"F"	53	"N"		3	3	3	752754	66462	235097	740098	883656	752754	684138									883656	102431														752754					564972	"FARMER"	"N"	3	1	4	3	"2"	"NA"	2	"KUMAM"	2	"IKARIBWOK"	"NA"	"KUMAM"	0.2	0		0.5			0		"MUGANA"	"Y"	10	7	0
3	541436	"N"	"N"	0	"NA"	"F"	27	"Y"		3	3	4	80580	333119	414545	906426	564972	512422					333119	116468	481615	648195		89660	748836	74105	262854		333119	80580									333119					748836	"BUSINESS"	"Y"	3	1	3	4	"7"	"NA"	1	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0.4	1	0.25	0.25	0		0	4	"MUGANA"	"N"	17	13	0
3	572043	"Y"	"N"	0	"4"	"F"	38	"Y"		3	3	3	74961					77191	220348				153528	517906	877738			657914	999416														713941						"PEASANT"	"Y"	3	1	4	2	"3"	"BUSY"	2	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0	0.5	0.666666667	0			0	6	"ABALANG"	"Y"	9	9	1
3	824799	"N"	"N"	0	"NA"	"F"	21	"N"		3	3	1	610230	522326	919431								262854					414499					414499	655639	876757			655639					600071					381108	"PEASANT"	"Y"	3	1	2	3	"3"	"NA"	0	"ATESO"	2	"IRARAK"	"NA"	"KUMAM"	0		1	0	0	0	0		"MUGANA"	"N"	10	8	0
3	637682	"N"	"N"	0	"NA"	"F"	48	"Y"		1	3	2						740163	609393																														"FARMER"	"Y"	6	3	4	6	"7"	"NA"	2	"ATESO"	1	"NA"	"NA"	"ATESO"		0.5						1	"MUGANA"	"N"	2	2	0
3	286315	"Y"	"N"	0	"4"	"F"	40	"Y"		1	3	1	720187	216235									720187	216235				873660	384312	720187			152384	608074				889357	152384					414526				720187	"PEASANT"	"Y"	1	1	4	3	"7"	"TOOLATE"	0	"ATESO"	2	"INGORATOK"	"IKATEKOK"	"ATESO"	0		0	0	0	0.5	0		"ABALANG"	"N"	12	8	0
3	598537	"N"	"N"	0	"NA"	"F"	30	"Y"		3	3	1	80580	391588	581276	55474							564972						80580	102431	89660		645192	564972				80580	29747	574139	119262							381108	"PEASANT"	"N"	3	1	4	3	"3"	"NA"	0	"KUMAM"	2	"IKATEKOK"	"NA"	"KUMAM"	0		0	0	0	0		5	"MUGANA"	"N"	14	11	0
3	458402	"N"	"N"	0	"NA"	"F"		"Y"		1	3	3	425409										425409																										"FARMER"	"Y"	1	1	0	6	"NA"	"NA"	0	"KUMAM"	1	"IDEKELA"	"IKARIBWOK"	"KUMAM"	0		0						"MUGANA"	"N"	2	1	0
3	388831	"N"	"N"	0	"NA"	"F"	48	"Y"		3	3	3		220439									381108	890025					220439					703161					857457				844522					381108	"PEASANT"	"Y"	2	1	4	3	"2"	"NA"	2	"ATESO"	4	"INGODIALIN"	"IKARIBWOK"	"ATESO"	0	0	0	0	0	0.5	0	3	"MUGANA"	"N"	7	6	0
3	987283	"N"	"N"	0	"NA"	"F"	18	"N"		3	3	1	425589	681203	275263	312755	722859	391522	275263														722859	352488									275263					844522	"FARMER"	"Y"	1	2	4	3	"4"	"NA"	2	"KUMAM"	2	"NANKOMA"	"NA"	"ATESO"	0	0			0		0		"MUGANA"	"N"	10	7	0
3	96261	"N"	"N"	0	"NA"	"F"	29	"NA"		4	3	3	435061					859133	305175	379625	155397		859133															859133	923150	227690			859133						"PEASANT"	"Y"	1	1	4	3	"7"	"NA"	4	"ATESO"	2	"BATANGWENDA"	"IKARIBWOK"	"KISWAHILI"	0	0.75	0	0		0.5	0	3	"ABALANG"	"Y"	10	7	0
3	361927	"Y"	"N"	0	"0"	"F"	30	"N"		3	3	3		644721	373859	599672	874850						103760					386533	103760	572602	599672	874850	624865	779990	506721	976418		711136	479855	677071	999416		386533	103760				250725	"PEASANT"	"Y"	1	1	4	3	"7"	"AFRAID"	0	"ATESO"	2	"IKARIBWOK"	"NA"	"ATESO"	0		0	0	0	0.25	0	5	"ABALANG"	"N"	20	15	0
3	874850	"N"	"N"	0	"NA"	"F"	23	"N"		5	5	3	842928	90948	361927	872779	136687	838513					838513					838513	136687	518728	832516	538708	842928					373859					954963	136687					"BUSINESS"	"Y"	2	4	4	2	"7"	"NA"	1	"ATESO"	2	"IRARAK"	"IKARIBWOK"	"ATESO"	0	0	0	0	0	0	0	5	"ABALANG"	"N"	16	11	0
3	92387	"N"	"N"	0	"NA"	"F"	52	"Y"		3	3	3	967300	717952	78408	391588	24807						78408	386587	391588	470832	262854	74105	76220	352677	391588	399971	753847	436308	518728	427756	102431	745851	23044	580296	967300	89660	78408	386587	262854			386587	"FARMER"	"Y"	2	1	4	3	"14"	"NA"	0	"ATESO"	2	"INOM"	"IRARAK"	"ATESO"	1		0.8	0.2	0.4	0.6	0.666666667		"MUGANA"	"N"	28	21	0
3	327686	"N"	"N"	0	"NA"	"M"	30	"N"		7	3	4	37750	992173	751478		881437		406190	881437	138486		111557	64903	83653	37750		406190	942164	111557		37750		695497	816453	838811				344588	650684	382561	406190						"ELECTRICIAN"	"Y"	1	4	4	2	"2"	"NA"	5	"OTHER"	5	"BASEIGAGA"	"NA"	"OTHER"	0.2	0.6	0	0	0	0	0		"ABALANG"	"Y"	22	16	0
3	172617	"N"	"N"	0	"NA"	"F"	23	"N"		7	3	4	842601	205667	567950	103791	883402	873619	187182	602837	202380	168535	567950					842601	567950	205667	673994	883402						988033					988033						"NURSE"	"Y"	1	2			"2"	"NA"	5	"OTHER"	2	"BAMONI"	"NA"	"OTHER"	0	0.2	0	0		0	0	5	"ABALANG"	"Y"	18	12	0
3	922383	"Y"	"N"	0	"NA"	"F"	35	"NA"																																									"FARMER"	"Y"	4	1	4	3	"7"	"KIDS"	0	"NA"		"NA"	"IKATEKOK"	"NA"									"ABALANG"	"NA"	0	0	0
3	994721	"N"	"N"	0	"NA"	"M"	26	"Y"		3	3	3				304503	846831	304503	79570	71427	565793	517611	918845	423604										330418	11080	81756	846831	867892	411301	69427	304503	849814	304503	846831	457081			848080	"PEASANT"	"Y"	3	1	3	2	"5"	"NA"	5	"ATESO"	3	"IKARIBWOK"	"IKATEKOK"	"ATESO"	0.2	0.4	0	0	0.4	0.6	1	5	"MUGANA"	"Y"	21	16	0
3	405174	"NA"	"NA"	0	"NA"	"NA"		"NA"																																									"NA"	"NA"					"NA"	"NA"	0	"NA"		"NA"	"NA"	"NA"									"MUGANA"	"NA"	0	0	0
3	639309	"Y"	"N"	0	"5"	"M"	49	"Y"		6	3	4	304354	145774	161152	905495	555306	145774	161152	940769								145774	555306				515870	178853				940769										645139	"FARMER"	"Y"	2	1	1	4	"4"	"DOUBT"	3	"ATESO"	3	"IKATEKOK"	"NA"	"ATESO"	0.2	0		0	0	0			"ABALANG"	"Y"	13	8	1
3	433747	"N"	"N"	0	"NA"	"M"	90	"Y"		1	6	3	586360	610230	871886	801081	37750						386587					198183	586360				586360	871886	429326	610230	343781	610230	871886				362750					386587	"FARMER"	"Y"	3	1	4	3	"30"	"NA"	0	"ATESO"	2	"IMUGANA"	"IKARIBWOK"	"ATESO"	1		0	0.5	1	1	0		"MUGANA"	"N"	16	10	0
3	43664	"N"	"N"	0	"NA"	"M"	92	"Y"		2	3	1			957189																			957189									694113					515870	"NONE"	"Y"	2	1	4	4	"30"	"NA"	0	"ATESO"	2	"IRARAK"	"IKARIBWOK"	"ATESO"	0				0	0	1		"ABALANG"	"N"	3	2	0
